2.063403332380303468e+01
9.734588461714439589e+00
4.039128923354220468e+00
3.761289912283592329e+00
2.656094326377671511e+00
9.009647179223565505e-01
5.703772700685305619e-01
4.026437306713627207e-01
2.349284029937176999e-01
2.303910776894067536e-01
1.883895844894027671e-01
1.950065216140356716e-01
1.047911127924229663e-01
6.005037225629551723e-02
6.450757804131448947e-02
4.331497427327952315e-02
4.030373808599680557e-02
1.782779452244477592e-02
1.357642372662600828e-02
1.718098189941168544e-02
1.568616592974861682e-02
1.084750323908351827e-02
2.004637288933019262e-02
1.221556058391453335e-02
1.371554829994246424e-02
1.018550803646723658e-02
4.457210943280226143e-03
8.163562040898237129e-03
3.218587206693834975e-03
5.186094135946826313e-03
3.211772136449076755e-03
6.163669444676055618e-03
3.417091033507038862e-03
1.671224568289030000e-03
2.600374035943753531e-03
2.306289470647461537e-03
1.309269431183210939e-03
1.764712135726549886e-03
1.139790178341567109e-03
1.993346067489286735e-03
8.178795109413273135e-04
9.190159915070682034e-04
6.865127313257906325e-04
7.545583299662049753e-04
1.573718677191424890e-03
5.344983323338636664e-04
4.992366991699730182e-04
5.461901896173764880e-04
4.291076071823505373e-04
1.397767697759795752e-03
3.657224347581222094e-04
3.038285018446983577e-04
2.561970522217422845e-04
3.334088936402624737e-04
3.319860763191817034e-04
1.828498255120558050e-04
2.342533484139196177e-04
2.169216763406041197e-04
1.860839333789556687e-04
1.903902794343244461e-04
1.502218334048446716e-04
1.493503002930916877e-04
1.508346526014847329e-04
1.732745754638268811e-04
1.618003956541067565e-04
9.736131431458273488e-05
1.230202815934505951e-04
1.352925469228893473e-04
1.167786840661406186e-04
1.131088881580528965e-04
9.658128099043911672e-05
8.449336123765055658e-05
1.304124057410450347e-04
7.306665320765461395e-05
1.069024559527859310e-04
8.648629188168616394e-05
8.397254559310516080e-05
6.148440580637592556e-05
7.249358436793698667e-05
6.000090038584824433e-05
8.744931707420030599e-05
5.110313544935596357e-05
6.707798540409973015e-05
6.589717237918661804e-05
4.483736339754429960e-05
6.361139821717612386e-05
6.307744976719688096e-05
7.056743075090292740e-05
5.318631754128969220e-05
